OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,Borough Name,Neighborhood Tabulation Area Code (NTACODE),Neighborhood Tabulation Area (NTA),Council Distrcit,Postcode,BoroCD,Census Tract,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
12324,2,Free,LinkNYC - Citybridge,bx-05-111577,111 EAST BURNSIDE AVENUE,40.8530279998,-73.9050759997,1010510.18369,250072.831925,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001364,06/13/2017,2,Bronx,BX41,Mount Hope,14,10453,205,241,241,2013846,2031690060,3507,"(40.8530279998, -73.9050759997)"
11160,2,Free,LinkNYC - Citybridge,bx-01-146060,530 EAST 138 STREET,40.8071077797,-73.9183430105,1006855.53778,233338.715459,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020548,07/11/2018,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,25,25,2000040,2022650040,4603,"(40.8071077797, -73.9183430105)"
12583,2,Free,LinkNYC - Citybridge,bx-04-119146,135 EAST 149 STREET,40.8189419998,-73.92837,1004076.18803,237647.914518,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001792,06/15/2016,2,Bronx,BX63,West Concourse,8,10451,204,63,63,2001114,2023520050,3596,"(40.8189419998, -73.92837)"
12876,2,Free,LinkNYC - Citybridge,bx-01-145688,518 GERARD AVE,40.8188859899,-73.9292129397,1003842.89059,237627.31843,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-005422,11/08/2016,2,Bronx,BX63,West Concourse,17,10451,201,63,63,2001091,2023500040,3730,"(40.8188859899, -73.9292129397)"
12881,2,Free,LinkNYC - Citybridge,bx-07-145924,82 WEST KINGSBRIDGE ROAD,40.8681002896,-73.9007058795,1011712.92735,255565.586687,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-005578,01/22/2018,2,Bronx,BX30,Kingsbridge Heights,14,10468,207,265,265,2014676,2032150020,3735,"(40.8681002896, -73.9007058795)"
12094,2,Free,LinkNYC - Citybridge,bx-05-119628,2366-2370 Grand Concourse,40.8591537204,-73.8985525896,1012312.26243,252306.68835,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-000076,07/15/2016,2,Bronx,BX40,Fordham South,15,10458,205,383,383,2013738,2031590040,3049,"(40.8591537204, -73.8985525896)"
12504,2,Free,LinkNYC - Citybridge,bx-05-119573,2454 WALTON AVENUE,40.8623132896,-73.9003140397,1011823.70239,253457.281521,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001777,09/15/2016,2,Bronx,BX40,Fordham South,14,10468,205,239,239,2014027,2031840040,3589,"(40.8623132896, -73.9003140397)"
11811,2,Free,LinkNYC - Citybridge,bx-07-119802,319 EAST KINGSBRIDGE ROAD,40.8623473096,-73.8938943998,1013599.39536,253471.762135,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-014485,06/21/2017,2,Bronx,BX05,Bedford Park-Fordham North,15,10458,207,399,399,2016776,2032930010,4431,"(40.8623473096, -73.8938943998)"
12344,2,Free,LinkNYC - Citybridge,bx-04-140582,597 GRAND CONCOURSE,40.8198859996,-73.9268469996,1004497.44604,237992.195981,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-001006,07/15/2016,2,Bronx,BX63,West Concourse,8,10451,204,63,63,2001075,2023480040,3454,"(40.8198859996, -73.9268469996)"
11984,2,Free,LinkNYC - Citybridge,bx-01-145916,197 LINCOLN AVENUE,40.8101585602,-73.9278859696,1004212.79536,234447.903857,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-018218,02/22/2018,2,Bronx,BX39,Mott Haven-Port Morris,8,10451,201,51,51,2000780,2023180020,4532,"(40.8101585602, -73.9278859696)"
10539,2,Free,LinkNYC - Citybridge,bx-05-146097,1 EAST 177 STREET,40.8501730004,-73.9102817297,1009071.11406,249031.129612,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-019315,07/13/2018,2,Bronx,BX41,Mount Hope,14,10453,205,23301,23301,2008247,2028530000,4784,"(40.8501730004, -73.9102817297)"
11997,2,Free,LinkNYC - Citybridge,bx-06-118922,1901 WASHINGTON AVENUE,40.8469261747,-73.8982205565,1012409.2852,247851.836039,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-011757,01/12/2018,2,Bronx,BX01,Claremont-Bathgate,15,10457,206,395,395,2009536,2029090020,4084,"(40.8469261747, -73.8982205565)"
